country_name,country_code,year,stunting_pct,gdp_per_capita,undernourishment_pct,water_access_pct,female_edu_pct,political_stability
"Hong Kong SAR, China",HKG,2017,,44380.8100340362,2.5,99.8337392674931,104.087170042971,0.6833963
Honduras,HND,2017,19.9,2383.37398439714,13.2,62.7680455735168,54.7623596191406,-0.9065696
Heavily indebted poor countries (HIPC),HPC,2017,34.1502487630732,948.559641481731,21.3621454660791,,37.3247604370117,
Croatia,HRV,2017,,13485.3012514274,2.5,86.7570648657669,106.282768249512,0.6251591
Haiti,HTI,2017,21.8,1432.67228609541,40.3,,,-0.834199999999999
Hungary,HUN,2017,,13734.2442804335,2.5,93.1284962325177,104.089332580566,0.7324048
IBRD only,IBD,2017,20.6861807247209,5977.69739757901,6.1518143296525,73.5746987374695,84.423942565918,
IDA & IBRD total,IBT,2017,25.8116977483032,4784.65501107103,8.73931516655143,64.7087092235264,70.6176300048828,
IDA total,IDA,2017,33.7944189808485,1388.62153707152,16.4269101874645,39.2133980063178,44.1494102478027,
IDA blend,IDB,2017,33.4865237337412,1968.31540790627,12.75823865837,39.5113928011164,41.1503791809082,
Indonesia,IDN,2017,28.5,3553.51999262321,6.0,28.9123011579952,91.8476348896733,-0.5816146
IDA only,IDX,2017,33.9684490289042,1073.15500247042,18.5610864944221,37.2031980801867,45.7906684875488,
Isle of Man,IMN,2017,,93200.3108083857,,98.0139150745895,,
India,IND,2017,36.6,1788.69770318446,10.6,64.567945966321,74.2236328125,-0.572111399999999
Not classified,INX,2017,,,,,,
Ireland,IRL,2017,2.2,69748.6221034014,2.5,91.5246419965557,123.970291137695,0.9418026
"Iran, Islamic Rep.",IRN,2017,5.2,5395.2398398598,8.0,93.4841246440097,81.7238006591797,-0.699442999999999
Iraq,IRQ,2017,14.1,4736.32710809857,16.0,58.3951961846559,,-2.1677252
Iceland,ISL,2017,,56657.9800285572,2.5,99.2539600764358,114.679817199707,1.2503574
Israel,ISR,2017,,37963.0491190696,2.5,99.5535872401717,98.5735092163086,-0.4501475
Italy,ITA,2017,,31635.52277108,2.5,96.41891660787,100.285293579102,0.2543499
Jamaica,JAM,2017,6.4,5586.1365723133,7.3,,86.0544417661238,0.1291365
Jordan,JOR,2017,8.0,3940.70199181145,9.2,76.2132216895317,91.5137035572558,-0.444359699999999
Japan,JPN,2017,5.8,35861.9728545672,,98.4557065383985,100.593452453613,1.169376
Kazakhstan,KAZ,2017,7.5,10404.2718646317,2.5,89.8289594691417,96.6959328368217,-0.0563947
Kenya,KEN,2017,23.1,1542.33773973372,23.6,,,-1.1322093
Kyrgyz Republic,KGZ,2017,12.5,1157.18275758067,5.5,72.3593185794231,89.7482653344435,-0.2975366
Cambodia,KHM,2017,26.4,1753.93530504662,6.3,25.9625945869825,51.2054747282757,-0.153852799999999
Kiribati,KIR,2017,15.5,1769.51191332519,3.2,13.5270977701122,,0.9519508
St. Kitts and Nevis,KNA,2017,,21191.6047083703,,,120.649651972158,0.6612426
"Korea, Rep.",KOR,2017,1.8,31979.9027302467,2.5,98.7086237223775,98.7714462280273,0.6254761
Kuwait,KWT,2017,4.8,27048.3706935958,2.5,100.0,,0.0018547
Latin America & Caribbean (excluding high income),LAC,2017,12.4139637170763,8264.74819899468,5.30186827738802,75.262121127953,99.1099166870117,
Lao PDR,LAO,2017,34.8,2351.57441747595,,16.5880898211157,63.5469120681911,0.2776591
Lebanon,LBN,2017,9.6,8305.57405425721,5.5,47.4445923269841,66.1201281851679,-1.3393518
Liberia,LBR,2017,30.4,671.260899835355,34.9,,,-0.2701752
Libya,LBY,2017,18.4,9435.60060040046,11.4,,,-2.29431519999999
St. Lucia,LCA,2017,2.4,10960.4843512477,,,90.8347015380859,0.8668533
Latin America & Caribbean,LCN,2017,12.07,8458.83384476335,6.11610572836736,76.1029641963286,98.6545333862305,
Least developed countries: UN classification,LDC,2017,35.2763310131395,1015.62255142587,19.3199435357283,,43.5300102233887,
Low income,LIC,2017,36.9,719.4917896822,27.1760282536898,27.433990759304,35.3164710998535,
Liechtenstein,LIE,2017,,,,100.0,105.065116882324,1.5026105
Sri Lanka,LKA,2017,12.7,4436.00789945768,5.0,48.001681106013,97.5062635264586,-0.179121299999999
Lower middle income,LMC,2017,32.12,1999.67367968704,11.0013467822585,62.9210483527049,63.751091003418,
Low & middle income,LMY,2017,25.96,4608.67872042193,8.98242474808618,,70.3994216918945,
Lesotho,LSO,2017,34.2,1097.82166812752,,24.8184404763007,68.1387518596821,-0.2021614
Late-demographic dividend,LTE,2017,8.05178395232656,9041.21609671517,3.53649875205832,,91.2339096069336,
Lithuania,LTU,2017,1.7,15695.9993288456,2.5,94.4844786513439,105.108963012695,0.8922634
Luxembourg,LUX,2017,,107142.126672598,2.5,99.6516286524317,108.230567932129,1.2715421
Latvia,LVA,2017,1.9,14382.8612727134,2.5,95.5822435401306,110.162521362305,0.6631827
"Macao SAR, China",MAC,2017,,75650.1261840452,6.0,99.9976433621367,98.5185185185185,1.3135357
St. Martin (French part),MAF,2017,,,,96.658900896192,,
Morocco,MAR,2017,14.4,3242.64428710938,3.5,66.8334675314175,74.2546979867675,-0.5065227
Monaco,MCO,2017,,165781.779121526,,100.0,,1.5452189
Moldova,MDA,2017,5.5,3085.33305844263,2.5,73.3510758492614,94.1081275473507,-0.181840299999999
Madagascar,MDG,2017,43.5,456.851859574031,36.0,17.9831737655425,35.2360569008275,-0.535016199999999
Maldives,MDV,2017,15.0,10263.2991147672,,,79.1508430806623,-0.0431782999999999
"Middle East, North Africa, Afghanistan & Pakistan",MEA,2017,25.98,5279.9701627926,9.4091475850994,65.1017222087437,55.0110015869141,
Mexico,MEX,2017,12.6,10193.7727193457,3.7,42.2656968413867,109.083389282227,-1.0455954
Marshall Islands,MHL,2017,34.2,4190.93468589482,,,,1.1385207
Middle income,MIC,2017,23.83,4967.67314800986,7.48445312871498,,75.5017318725586,
North Macedonia,MKD,2017,4.4,5510.81862920922,2.9,80.571104214333,83.6312866210938,-0.249481799999999
Mali,MLI,2017,25.7,878.561348377434,4.6,,34.447973185326,-1.71864139999999
Malta,MLT,2017,3.7,28546.6597365912,2.5,99.9040721272195,101.760231018066,1.082828
Myanmar,MMR,2017,27.8,1290.56409027458,3.5,54.3770492542013,77.0976104736328,-1.24136
"Middle East, North Africa, Afghanistan & Pakistan (excluding high income)",MNA,2017,27.0713402497178,2959.5986439925,10.0107365967335,63.905613188968,,
Montenegro,MNE,2017,8.1,6840.91155440218,2.5,85.1754101234488,90.5475234985352,0.0506422
Mongolia,MNG,2017,9.1,3956.2049437134,6.8,35.9352120415496,,0.716039
Northern Mariana Islands,MNP,2017,,28989.3470221339,,81.2825747302039,,
Mozambique,MOZ,2017,39.9,618.397694360334,38.3,20.3283365656572,35.2994499206543,-1.06530219999999
Mauritania,MRT,2017,23.3,1576.06857825162,6.6,,30.7430804973383,-0.7637873
Mauritius,MUS,2017,8.0,10379.9138706732,7.3,,95.6264935299157,1.0144918
Malawi,MWI,2017,36.8,544.795729220349,17.6,14.6564856712551,39.0289251751713,-0.313000899999999
Malaysia,MYS,2017,20.5,10293.7629205362,3.1,94.0829823858596,83.2714004516602,-0.011848
North America,NAC,2017,3.0,56770.6564066106,2.5,96.6072447768262,99.8584365844727,
Namibia,NAM,2017,19.5,4476.73324402105,20.0,,82.9187287944073,0.6294292
New Caledonia,NCL,2017,,,7.4,95.9569450602811,,
Niger,NER,2017,44.7,501.615305462902,11.1,,20.3042793946679,-1.0412801
Nigeria,NGA,2017,34.9,2441.71236404488,11.5,26.0906521867092,,-1.90978539999999
Nicaragua,NIC,2017,,2209.63273423213,15.6,,,-0.181501599999999
Netherlands,NLD,2017,1.5,47670.1057253297,2.5,99.9705414785254,115.796371459961,0.7820237
Norway,NOR,2017,,76247.4116445341,2.5,99.2583363937851,115.061729431152,1.0956942
Nepal,NPL,2017,32.7,951.857298563641,4.9,22.4309697051768,77.7481231689453,-0.5502541
Nauru,NRU,2017,18.2,7308.31758516508,,18.658758036814,,0.8241821
New Zealand,NZL,2017,,39722.6068434219,2.5,96.1621382619727,116.713752746582,1.4924848
OECD members,OED,2017,5.50971229859195,36943.6721882405,2.70451207278018,,106.952301025391,
Oman,OMN,2017,11.8,18277.945563615,7.0,89.4748666158554,101.150822367266,0.5468563
Other small states,OSS,2017,21.816515478546,11078.5034399888,8.93089052649875,,72.4134902954102,
Pakistan,PAK,2017,39.5,1495.26187528032,11.7,44.4464700188833,31.2563221783058,-2.2184098
Panama,PAN,2017,16.9,15045.545619615,5.8,,79.0785217285156,0.457992
Peru,PER,2017,13.2,6457.41940254721,6.5,50.4693247094818,99.50537109375,-0.2242779
Philippines,PHL,2017,29.7,3247.4503878362,7.8,46.8868658379392,84.2528228759766,-1.2792545
Palau,PLW,2017,,15841.6183886679,,84.2496095224533,,1.1385207
Papua New Guinea,PNG,2017,47.3,2584.8883636271,28.3,,,-0.8689907
Poland,POL,2017,1.4,13695.6452848724,2.5,91.6054214693425,108.001609802246,0.6020499
Pre-demographic dividend,PRE,2017,33.532915553919,1501.00472393292,20.006678803498,,37.5345191955566,
Puerto Rico (US),PRI,2017,,29061.5563802711,,99.4461459442471,,0.4048918
"Korea, Dem. People's Rep.",PRK,2017,20.5,,47.5,66.6258214386595,,-0.3543859
Portugal,PRT,2017,3.4,20364.1962735946,2.5,94.7731814845443,117.064079284668,1.054818
Paraguay,PRY,2017,5.6,6243.1336313903,2.6,61.8241296517683,,-0.0283019999999999
West Bank and Gaza,PSE,2017,8.2,3462.97986107136,,80.5332671663967,91.1514747935572,-1.3682541
Pacific island small states,PSS,2017,18.2375970717384,3909.88377121052,10.1569095384103,,74.5658721923828,
Post-demographic dividend,PST,2017,3.88491485937252,42190.9858310755,2.51342981874606,,105.532516479492,
French Polynesia,PYF,2017,,20287.7685831663,6.4,90.448717948718,,
Qatar,QAT,2017,6.0,64497.6242543737,,96.2482756865777,102.250071204785,0.8357284
Romania,ROU,2017,7.8,10106.2269557253,2.5,81.9158058017511,88.4959869384766,0.1382404
Russian Federation,RUS,2017,,9418.9140625,2.5,75.8170863981446,96.9046880348653,-0.5386198
Rwanda,RWA,2017,34.6,771.069237513582,31.9,,41.5758285639592,0.094453
South Asia,SAS,2017,35.67,1770.26291324586,10.7109395883132,66.2802218670174,73.732780456543,
Saudi Arabia,SAU,2017,11.9,23035.1199977707,2.5,,107.213197631228,-0.667506399999999
Sudan,SDN,2017,35.0,1261.87353515625,10.3,,43.3027687072754,-1.9473364
Senegal,SEN,2017,17.9,1312.10932776049,8.0,25.0382030548445,,-0.1422197
Singapore,SGP,2017,2.9,59485.3015873921,,100.0,106.88839463636,1.3859813
Solomon Islands,SLB,2017,30.1,2075.36705302305,17.9,,,0.1156377
Sierra Leone,SLE,2017,29.4,1010.54694071207,26.0,8.953960476767,41.1011695861816,-0.1470976
El Salvador,SLV,2017,11.6,3954.84014277572,7.6,,66.9212075557367,-0.3360373
San Marino,SMR,2017,,43057.7784775102,,99.9999955531447,,1.3250909
"Somalia, Fed. Rep.",SOM,2017,26.4,506.501098879459,59.0,,,-2.022776
Serbia,SRB,2017,5.5,6200.26118592152,2.5,74.7872431709499,95.9280700683594,0.1168497
Sub-Saharan Africa (excluding high income),SSA,2017,32.8850419555252,1725.248614336,19.2186224256964,29.3183628742205,40.3692207336426,
South Sudan,SSD,2017,30.3,,,,,-2.44555199999999
Sub-Saharan Africa,SSF,2017,33.37,1620.53648783766,18.6837332748416,27.9519746885603,40.371768951416,
Small states,SST,2017,18.7464503206338,10750.0323524971,8.4535262671028,,75.3346328735352,
Sao Tome and Principe,STP,2017,13.8,1375.59403284199,17.9,34.1846545417893,95.1290435791016,0.2145007
Suriname,SUR,2017,8.2,8338.69235401862,9.3,55.0933294280924,,0.1667453
Slovak Republic,SVK,2017,,17195.2888721963,4.1,99.1668837318932,91.9410705566406,0.8542516
Slovenia,SVN,2017,,22397.7634988337,2.5,96.3408198833944,115.774978637695,0.9455099
Sweden,SWE,2017,,51894.3748177808,2.5,99.66713385314,148.528549194336,0.8668924
Eswatini,SWZ,2017,23.2,3596.23605400492,15.0,35.5659445599292,,-0.380332699999999
Sint Maarten (Dutch part),SXM,2017,,33945.4185182499,,,,
Seychelles,SYC,2017,7.1,17921.5731976918,3.3,63.7163618884883,113.519952352591,0.813523
Syrian Arab Republic,SYR,2017,27.2,795.883216970859,18.5,,,-2.4453795
Turks and Caicos Islands,TCA,2017,3.4,50586.1032335151,,47.1971146261039,80.772142316427,
Chad,TCD,2017,34.1,879.075895466718,26.7,6.03169374321151,14.0123630025093,-1.36771589999999
East Asia & Pacific (IDA & IBRD countries),TEA,2017,14.133557667838,7457.89049178297,3.8538050305531,,86.2188720703125,
Europe & Central Asia (IDA & IBRD countries),TEC,2017,8.72149184834304,8434.48840087775,2.81485391764635,84.1392860890562,98.9324569702148,
Togo,TGO,2017,24.6,774.274897347436,20.4,17.703874729563,51.5055745468098,-0.835878399999999
Thailand,THA,2017,12.6,6076.74307700082,8.1,,86.0704322494438,-0.984692599999999
Tajikistan,TJK,2017,18.3,1042.26391757642,12.2,58.6108638282179,,-0.6533475
Turkmenistan,TKM,2017,9.0,6222.55590558882,3.4,92.6888468728397,,-0.2289187
Latin America & the Caribbean (IDA & IBRD countries),TLA,2017,12.1215695060552,8315.64171218597,6.11610572836736,76.7830409621407,98.6692733764648,
Timor-Leste,TLS,2017,48.1,1267.08661597675,16.2,,84.7672794199171,0.0703179999999999
"Middle East, North Africa, Afghanistan & Pakistan (IDA & IBRD)",TMN,2017,27.2226053683697,2956.16092955273,10.0107365967335,63.7847192171454,,
Tonga,TON,2017,3.7,4568.62468668733,,29.4860944942856,,0.8010403
South Asia (IDA & IBRD),TSA,2017,35.6455407987764,1770.26291324586,10.7109395883132,66.2802218670174,73.732780456543,
Sub-Saharan Africa (IDA & IBRD countries),TSS,2017,33.3640429407782,1620.53648783766,18.6837332748416,27.9519746885603,40.371768951416,
Trinidad and Tobago,TTO,2017,8.2,17402.6155328454,7.1,69.2834269505623,,0.0748617
Tunisia,TUN,2017,8.7,4062.80606534519,2.6,74.5240374235795,,-0.7432926
Turkiye,TUR,2017,6.8,12005.6459824832,2.5,,110.961929321289,-1.70623179999999
Tuvalu,TUV,2017,6.5,3666.20189700038,,8.46103365882406,,1.1385207
Tanzania,TZA,2017,33.3,1001.55895996094,22.6,24.0291277346378,26.6423516825531,-0.683829799999999
Uganda,UGA,2017,27.5,871.093880017151,35.5,13.5357388271595,,-0.6855171
Ukraine,UKR,2017,16.3,2217.7529296875,2.6,88.4116133459995,86.8121857927259,-1.590004
Upper middle income,UMC,2017,11.1,8062.58107378634,3.81500060477913,78.1681642762238,93.6901931762695,
Uruguay,URY,2017,7.3,17611.6036701032,2.5,,122.787338256836,1.1129983
United States,USA,2017,3.0,58151.7021391854,2.5,96.6943498319154,98.695556640625,0.1101294
Uzbekistan,UZB,2017,9.3,2995.76761437743,2.5,74.5369165741151,93.5591792866064,-0.2138791
St. Vincent and the Grenadines,VCT,2017,,7872.92690537077,4.9,,,0.7873576
"Venezuela, RB",VEN,2017,11.2,2871.31531165261,23.7,,87.9344787597656,-1.38006459999999
British Virgin Islands,VGB,2017,,,,,91.5360501567398,
Virgin Islands (U.S.),VIR,2017,,34435.4944455756,,98.4591643651405,,0.8126545
Viet Nam,VNM,2017,22.1,2868.13680013379,7.3,54.9495461820642,87.6304773371075,0.1500179
Vanuatu,VUT,2017,28.5,2946.96186165079,7.4,18.7049546859824,,0.8525004
World,WLD,2017,23.49,10561.1001052909,7.4,68.818921544456,74.3800277709961,
Samoa,WSM,2017,6.1,4393.37316255965,4.9,61.6296051209446,,1.0690453
Kosovo,XKX,2017,,3890.17807271082,,,,-0.1718171
"Yemen, Rep.",YEM,2017,46.3,1103.45634849842,,,,-2.7305026
South Africa,ZAF,2017,22.2,6125.6920507497,6.1,69.5538303347027,110.607490539551,-0.3828321
Zambia,ZMB,2017,35.2,1308.76829240086,31.8,,,-0.211101999999999
Zimbabwe,ZWE,2017,25.3,1422.91948946927,30.9,26.7972307877594,,-0.8348774
Aruba,ABW,2018,,29419.208623316,,,143.72492980957,1.3341522
Africa Eastern and Southern,AFE,2018,34.5339554575933,1489.94213724372,23.4907463631339,27.5157444811367,41.1385498046875,
Afghanistan,AFG,2018,41.2,553.125151688293,22.6,25.8882133846455,,-2.5824048
Africa Western and Central,AFW,2018,30.4881623640282,1814.69463581898,12.4297258173265,27.8757673210442,40.4764213562012,
Angola,AGO,2018,39.1,3196.79006983557,15.9,,,-0.4058117
Albania,ALB,2018,11.1,4893.82375538717,4.3,70.6533520520137,,0.1502032
Andorra,AND,2018,,39242.1633307803,,90.6400030913695,97.8036804199219,1.3290002
Arab World,ARB,2018,20.6646352769683,6377.12047410411,9.63612084251668,,65.6868133544922,
United Arab Emirates,ARE,2018,,43377.7858697225,2.9,98.6280675772595,100.131416320801,0.8336611
Argentina,ARG,2018,8.2,13058.3285449954,3.7,,112.869537353516,0.1204378
Armenia,ARM,2018,8.9,4027.83393010979,2.5,82.5794093560548,82.6929233518222,-0.0038900999999999
American Samoa,ASM,2018,,12412.6024074562,,89.8791200123336,,1.2606571
Antigua and Barbuda,ATG,2018,,18042.1596435727,,,119.61092376709,0.7900001
Australia,AUS,2018,3.2,58772.7063152213,2.5,,132.354217529297,0.8840942
Austria,AUT,2018,,45951.5819164034,2.5,98.9044771187717,98.9431686401367,0.8440814
Azerbaijan,AZE,2018,10.0,5261.92938234432,2.5,55.4571652885698,108.65273695473,-0.3567438
Burundi,BDI,2018,53.4,267.508692172687,,,48.9246508069948,-1.62367939999999
Belgium,BEL,2018,2.5,42208.3625650272,2.5,99.629850517228,165.985092163086,0.4247021
Benin,BEN,2018,33.3,1071.50452156932,11.4,16.7763550923899,,0.1649971
Burkina Faso,BFA,2018,23.0,694.492813126351,14.5,,39.4315297671845,-0.961889999999999
Bangladesh,BGD,2018,29.8,1462.25050255713,12.0,57.7206212770885,69.0192069270982,-1.02517179999999
Bulgaria,BGR,2018,6.1,8194.37434587757,3.1,96.6979700842109,102.039916992188,0.592909
Bahrain,BHR,2018,5.2,24059.7838641562,,98.9078127858863,100.906915228618,-0.8677102
"Bahamas, The",BHS,2018,,31537.2423841956,,,84.2835504392608,0.7130765
Bosnia and Herzegovina,BIH,2018,8.4,5360.25201017633,2.5,88.8646201732472,87.8049774169922,-0.2895156
Belarus,BLR,2018,1.5,6165.91320019277,2.5,92.7051848633101,100.837960983045,0.2676565
Belize,BLZ,2018,13.4,5707.61059954436,5.3,,88.364140080516,0.0296183
Bermuda,BMU,2018,,106843.163739391,,,,0.9762284
Bolivia,BOL,2018,13.8,3204.53670819124,13.7,,87.8603570044998,-0.1913596
Brazil,BRA,2018,7.5,8722.33529970988,2.5,84.2578908584448,106.413528442383,-0.645190399999999
Barbados,BRB,2018,6.2,20483.9550976366,2.5,,108.398483276367,0.8002803
Brunei Darussalam,BRN,2018,12.5,29200.1952024222,,,92.0042572021484,1.1449838
Bhutan,BTN,2018,21.1,3300.55006461736,,57.2682978777114,94.7654841059746,1.1151798
Botswana,BWA,2018,22.5,6843.84612027739,22.1,66.9608403591373,,0.9948159
Central African Republic,CAF,2018,38.8,395.020015455909,24.4,6.38520705088677,,-1.89363629999999
Canada,CAN,2018,,44907.3436912123,2.5,97.469158393314,112.037117004395,0.9371514
Central Europe and the Baltics,CEB,2018,3.36482534122039,14411.9811999447,2.58213530468879,,100.836486816406,
Switzerland,CHE,2018,,86756.6022327472,2.5,96.6999971613406,102.257682800293,1.2552678
Channel Islands,CHI,2018,,63859.9826096615,,,,
Chile,CHL,2018,1.7,13763.0068844795,3.0,97.200378914491,103.21607208252,0.6742085
China,CHN,2018,5.5,9798.6528523316,2.5,,,-0.237003599999999
Cote d'Ivoire,CIV,2018,23.5,2013.32307598499,9.8,38.2342546419239,46.3947128556196,-0.9182691
Cameroon,CMR,2018,28.7,1461.01969999317,6.2,,,-1.4691248
"Congo, Dem. Rep.",COD,2018,42.5,495.312105711027,32.5,11.4046991363784,,-1.8967124
"Congo, Rep.",COG,2018,18.9,1909.9560382117,29.7,45.3252519683388,,-0.6896411
Colombia,COL,2018,11.6,6353.5464285392,4.2,72.9145783747935,102.91561126709,-0.665561899999999
Comoros,COM,2018,22.4,1391.84620461012,13.2,,64.5565253389451,-0.407626
Cabo Verde,CPV,2018,6.2,3853.67940035241,14.8,,104.00895690918,0.8387813
Costa Rica,CRI,2018,8.1,12679.5253643016,2.5,80.4450130998755,129.916809082031,0.6346654
Caribbean small states,CSS,2018,8.92587272353803,13815.7947601283,5.88800596713611,,89.5968170166016,
Cuba,CUB,2018,7.1,8120.43123558256,,,100.943717956543,0.5676311
Curacao,CUW,2018,,18355.1765793615,,,,
Cayman Islands,CYM,2018,,79305.7692066005,,,87.5760649087221,0.978425
Cyprus,CYP,2018,,26962.40625,2.5,99.2431743853816,99.575309753418,0.6561041
Czechia,CZE,2018,2.3,19736.6295261285,2.5,98.1495781995876,102.012992858887,1.0436452
Germany,DEU,2018,1.8,43905.8550061973,2.5,99.9061174216376,97.601936340332,0.8239013
Djibouti,DJI,2018,23.4,2677.1650334451,12.2,,,-0.296717499999999
Dominica,DMA,2018,,8261.16492553236,5.5,,,1.112031
Denmark,DNK,2018,,56355.0733084714,2.5,99.4517911673513,129.861923217773,1.0018359
Dominican Republic,DOM,2018,6.9,7818.70593240469,5.6,44.8279264288818,83.2545036540322,0.0030759
Algeria,DZA,2018,9.7,4717.0035885361,2.5,73.3265443892925,,-0.6370211
East Asia & Pacific (excluding high income),EAP,2018,13.7171453703537,7806.58513374745,4.27430648451075,,87.1004104614258,
Early-demographic dividend,EAR,2018,28.8738622167904,3444.80737958553,9.45857769202993,,74.0610427856445,
East Asia & Pacific,EAS,2018,13.05,10945.0220958063,4.20099663115723,67.3283915607671,88.4812393188477,
Europe & Central Asia (excluding high income),ECA,2018,8.90141456680062,6930.30071694301,3.04642408933338,80.940698699834,99.7525177001953,
Europe & Central Asia,ECS,2018,5.32,24037.6040282064,2.65501330193102,91.7738396471301,104.573738098145,
Ecuador,ECU,2018,20.0,6063.0956178776,11.3,68.2031322851941,96.3960714193164,-0.0672488
"Egypt, Arab Rep.",EGY,2018,16.1,3568.63966286161,6.4,75.3788082590497,75.9067103552346,-1.26200959999999
Euro area,EMU,2018,,36369.0726205231,2.51259861929218,,107.565269470215,
Eritrea,ERI,2018,50.2,,,,43.4416885375977,-0.9260353
Spain,ESP,2018,,27956.7225466484,2.5,99.5528049163769,121.294639587402,0.3346558
Estonia,EST,2018,1.2,19914.3454922878,2.5,97.8880540177548,114.272331237793,0.7988248
Ethiopia,ETH,2018,37.2,705.96881207336,16.1,11.0450516544031,,-1.2054246
European Union,EUU,2018,,32719.1711480652,2.51878407829688,,107.385391235352,
Fragile and conflict affected situations,FCS,2018,33.8092432868287,1607.410665042,17.2633852424827,,42.3339385986328,
Finland,FIN,2018,1.6,45337.2409550575,2.5,99.6345493672239,161.847595214844,1.041505
Fiji,FJI,2018,6.3,5720.21447177109,6.4,41.3539472354658,93.1892646769198,0.6984111
France,FRA,2018,,38062.4435961412,2.5,99.2425574566239,104.071128845215,0.1043516
Faroe Islands,FRO,2018,,54433.5931539501,,,,
"Micronesia, Fed. Sts.",FSM,2018,,2910.6935304708,,,,1.2058557
Gabon,GAB,2018,14.8,6724.5961429108,17.5,,,-0.393451
United Kingdom,GBR,2018,3.0,47514.7763693453,2.5,99.8770562589436,122.013656616211,0.2825929
Georgia,GEO,2018,6.0,4713.65354845303,5.4,67.9717478712899,109.227803680577,-0.0948569
Ghana,GHA,2018,17.8,1915.4532323781,7.5,34.7388460301032,66.9166894213064,-0.032042
Gibraltar,GIB,2018,,,,100.0,,
Guinea,GIN,2018,29.3,899.907328045175,13.4,,,-0.930512799999999
"Gambia, The",GMB,2018,17.6,658.127833258563,15.0,43.0731979106053,,-0.115459499999999
Guinea-Bissau,GNB,2018,27.6,686.456819839526,12.4,22.9080958026933,,-0.649365499999999
Equatorial Guinea,GNQ,2018,19.5,6578.90039765711,,,,-0.3808707
Greece,GRC,2018,1.9,18769.0389621976,2.5,97.8601775655047,102.07266998291,0.351321
Grenada,GRD,2018,,9744.16919577204,,,111.967495690717,0.9161154
Greenland,GRL,2018,,47012.9860350276,,,,1.7575234
Guatemala,GTM,2018,45.4,4040.2121371198,14.0,49.2549105362855,52.3446298715485,-0.6836211
Guam,GUM,2018,,35731.2203743081,,98.5139292608282,,0.9368685
Guyana,GUY,2018,9.7,6080.90612132746,2.9,66.2313889036287,,-0.0410701
High income,HIC,2018,3.8,38563.3769225101,2.57737017600834,95.4415439175745,104.676200866699,
"Hong Kong SAR, China",HKG,2018,,45280.5079891951,2.5,99.920316782357,105.382222222222,0.7617643
Honduras,HND,2018,19.4,2430.13503657762,13.1,63.1906427532202,,-0.864353599999999
Heavily indebted poor countries (HIPC),HPC,2018,33.5266626753376,960.452334962383,21.5248780953699,,37.9172706604004,
Croatia,HRV,2018,,14060.9874833125,2.5,86.8198963472704,107.253150939941,0.7689202
Haiti,HTI,2018,21.5,1437.35251928349,41.2,,,-0.7667849
Hungary,HUN,2018,,14533.7783144312,2.5,94.4862820001029,103.239440917969,0.6616322
IBRD only,IBD,2018,20.1296315500035,6214.51417284405,6.08231336075221,74.4886204608067,85.2913284301758,
IDA & IBRD total,IBT,2018,25.2432963632154,4955.36761741777,8.69952982550094,65.3789318946811,71.4286880493164,
IDA total,IDA,2018,33.0175458401309,1418.00708422156,16.3730695777158,39.5233708298824,45.2876815795898,
IDA blend,IDB,2018,32.5422250242751,2003.84851119473,12.5682780992273,39.6866799842556,42.5673599243164,
Indonesia,IDN,2018,27.3,3701.32155461912,6.0,29.2010349952374,93.7541308046929,-0.5428012
IDA only,IDX,2018,33.2830861996905,1100.05510569349,18.5800450163299,37.8569432319857,46.8124504089355,
Isle of Man,IMN,2018,,95040.4061748938,,98.3519816834383,,
India,IND,2018,35.6,1883.35772705062,10.5,66.2471046550041,75.5565032958984,-0.6785888
Not classified,INX,2018,,,,,,
Ireland,IRL,2018,2.2,74029.0550611436,2.5,93.114008663692,164.419372558594,0.9855531
"Iran, Islamic Rep.",IRN,2018,5.1,5127.22495367018,8.0,93.6271990770832,,-0.9686014
Iraq,IRQ,2018,13.1,4749.00921836896,15.8,58.876573508811,,-2.1719253
Iceland,ISL,2018,,57731.6523401884,2.5,99.7891499159749,113.783317565918,1.2958486
Israel,ISR,2018,,38729.6426036983,2.5,99.5405350798841,98.8978576660156,-0.3446955
Italy,ITA,2018,,31819.3971830067,2.5,96.4674193536742,100.701438903809,0.3723628
Jamaica,JAM,2018,6.4,5717.87621107532,6.3,,84.739986572276,0.169434
Jordan,JOR,2018,8.0,3928.77026821205,10.6,78.0209919365775,92.4891451216421,-0.322432699999999
Japan,JPN,2018,5.6,36138.5290824814,,98.5009077018191,100.685279846191,1.1378638
Kazakhstan,KAZ,2018,6.8,10670.2120148279,2.5,90.1137990474699,96.2488486443621,-0.1086366
Kenya,KEN,2018,22.0,1596.69045914945,22.9,,,-1.1196296
Kyrgyz Republic,KGZ,2018,12.0,1175.0712778747,5.0,73.6628334876538,91.0594350779724,-0.323764
Cambodia,KHM,2018,25.2,1884.28374817086,5.6,26.538211463367,53.0927446861047,-0.1054427
Kiribati,KIR,2018,15.3,1803.94864980951,3.6,13.8018497525444,,0.95586
St. Kitts and Nevis,KNA,2018,,21635.4972146482,,,117.739025856885,0.6638851
"Korea, Rep.",KOR,2018,1.8,32852.8887488942,2.5,98.8009069755656,98.8866806030273,0.8705137
Kuwait,KWT,2018,4.7,26706.0191660864,2.5,100.0,,0.2360921
